model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,xgb_max_depth,xgb_min_child_weight,xgb_gamma,learning_rate,n_estimators,profit
XGBoost,AAPL,standard,False,26,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,27,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,28,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,29,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,30,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,31,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,32,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,33,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,34,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,35,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,36,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,37,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,38,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,39,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,40,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,41,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,42,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,43,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,44,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,45,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,46,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,47,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,48,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,49,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,50,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,51,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,52,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,53,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,54,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,55,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,56,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,57,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,58,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,59,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,60,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,61,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,62,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,63,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,64,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,65,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,66,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,67,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,68,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,69,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,70,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,71,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,72,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,73,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,74,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,75,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,76,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,77,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,78,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,79,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,80,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,81,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,82,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,83,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,84,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,85,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,86,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,87,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,88,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,89,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,90,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,91,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,92,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,93,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,94,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,95,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,96,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,97,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,98,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,99,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,100,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
